ClientID,PreferredClinicID,ClientName,City,State,PostalCode,ClientSince,MarketingOptIn,PreferredContact,AcquisitionChannel,HouseholdIncomeBand
C007472,CL005,Olivia Walker,Sarasota,FL,34311,2018-06-08,Yes,Phone,Existing Client,$150K+
C007473,CL002,David Anderson,Delray Beach,FL,33195,2019-01-24,No,Phone,Existing Client,$75K-$99K
C007474,CL011,Benjamin Davis,Palm Coast,FL,33114,2021-04-03,No,SMS,Existing Client,<$50K
C007475,CL012,Jackson Walker,Clearwater,FL,33306,2021-02-18,No,SMS,Referral,$100K-$149K
C007476,CL006,Nick Smith,Lake City,FL,34878,2022-11-27,Yes,SMS,Referral,$75K-$99K
C007477,CL001,Mia Harris,Tampa,FL,34892,2022-11-11,No,Phone,Google Search,$150K+
C007478,CL009,Benjamin Carter,Boca Raton,FL,33549,2018-04-15,Yes,SMS,Social Media,$75K-$99K
C007479,CL004,Mia Baker,Newberry,FL,32154,2018-07-27,Yes,SMS,Social Media,$75K-$99K
C007480,CL005,David Young,Palm Coast,FL,32676,2022-10-01,Yes,Phone,Existing Client,<$50K
C007481,CL010,Lucas Anderson,Ocala,FL,34851,2022-09-30,No,Email,Community Event,$50K-$74K
C007482,CL010,Ashley Torres,Palm Coast,FL,33898,2019-10-31,No,SMS,Existing Client,$75K-$99K
C007483,CL005,Evelyn Allen,Ocala,FL,32305,2018-08-07,Yes,Email,Referral,<$50K
C007484,CL006,David Jackson,Orlando,FL,34717,2019-07-17,Yes,Email,Social Media,$100K-$149K
C007485,CL005,Sofia Allen,Lakeland,FL,34556,2021-10-22,No,Email,Community Event,$75K-$99K
C007486,CL005,Liam Adams,Fort Myers,FL,32912,2022-08-11,Yes,Phone,Community Event,$50K-$74K
C007487,CL005,Sarah Vilaihong,Orlando,FL,33370,2020-09-16,Yes,Email,Google Search,$150K+
C007488,CL005,Ashley Wright,Clearwater,FL,32595,2022-08-23,Yes,Email,Walk-In,<$50K
C007489,CL006,Rachel Lewis,Jacksonville,FL,34422,2022-05-21,No,Phone,Google Search,$100K-$149K
C007490,CL009,Charlotte Wilson,Delray Beach,FL,33693,2020-08-04,No,SMS,Community Event,$150K+
C007491,CL012,Michael Williams,St. Petersburg,FL,33942,2023-03-03,Yes,Email,Referral,$150K+
C007492,CL005,Lauren Williams,St. Petersburg,FL,33597,2020-12-26,Yes,Phone,Walk-In,$100K-$149K
C007493,CL005,Benjamin Moore,Sarasota,FL,34658,2018-07-13,Yes,SMS,Referral,$50K-$74K
C007494,CL006,Olivia King,Fort Myers,FL,33288,2022-11-15,Yes,SMS,Existing Client,$50K-$74K
C007495,CL010,Sophia Mitchell,Lake City,FL,32425,2018-12-12,Yes,SMS,Existing Client,$50K-$74K
C007496,CL009,Olivia Nguyen,Pensacola,FL,33638,2018-11-11,No,Email,Referral,$150K+
C007497,CL012,Jason Sanchez,Clearwater,FL,33440,2023-10-04,No,SMS,Community Event,$100K-$149K
C007498,CL001,Daniel Harris,Lakeland,FL,33685,2019-02-22,Yes,Phone,Walk-In,$50K-$74K
C007499,CL005,Mia Flores,Tallahassee,FL,32719,2021-01-14,Yes,Phone,Walk-In,$150K+
C007500,CL009,Megan Lewis,Ocala,FL,34532,2022-06-19,No,SMS,Social Media,$75K-$99K
C007501,CL006,Charlotte Robinson,Ocala,FL,33243,2019-11-15,No,Phone,Social Media,$50K-$74K
C007502,CL009,Camila Anderson,Boca Raton,FL,32012,2023-02-26,Yes,SMS,Existing Client,$75K-$99K
C007503,CL007,Olivia Flores,Lake City,FL,34836,2020-06-23,Yes,SMS,Referral,$75K-$99K
C007504,CL007,David Smith,Delray Beach,FL,32673,2020-07-30,Yes,SMS,Google Search,$150K+
C007505,CL001,Benjamin Ramirez,Lake City,FL,33922,2018-07-04,No,SMS,Social Media,$100K-$149K
C007506,CL008,Ethan Ramirez,Newberry,FL,34515,2018-10-03,No,Email,Walk-In,<$50K
C007507,CL006,Benjamin Anderson,Lakeland,FL,32869,2018-04-01,No,Email,Social Media,$75K-$99K
C007508,CL011,Chloe Taylor,Tallahassee,FL,32342,2019-05-25,Yes,Phone,Community Event,<$50K
C007509,CL009,Emily Nelson,Jacksonville,FL,34419,2022-07-29,No,Phone,Existing Client,$100K-$149K
C007510,CL003,Ashley Carter,Boca Raton,FL,33506,2022-08-02,Yes,Phone,Walk-In,$150K+
C007511,CL005,James Hernandez,Fort Myers,FL,32278,2018-12-28,Yes,Email,Referral,$75K-$99K
C007512,CL009,Henry Martinez,Clearwater,FL,34394,2022-04-03,Yes,SMS,Referral,$150K+
C007513,CL007,Noah Scott,Lake City,FL,33256,2019-10-27,Yes,Email,Community Event,$150K+
C007514,CL012,Harper King,Lakeland,FL,34820,2019-08-09,No,Phone,Walk-In,$150K+
C007515,CL012,Chloe Moore,St. Petersburg,FL,33117,2021-08-20,Yes,Phone,Walk-In,<$50K
C007516,CL001,Olivia Baker,St. Petersburg,FL,33194,2023-07-17,No,Email,Google Search,$150K+
C007517,CL007,Nick Flores,Orlando,FL,34564,2018-04-26,Yes,Phone,Walk-In,$100K-$149K
C007518,CL005,Noah Campbell,Tampa,FL,33633,2021-08-17,No,SMS,Referral,$50K-$74K
C007519,CL008,Sarah Brown,Lake City,FL,34630,2021-03-17,Yes,Email,Walk-In,$150K+
C007520,CL008,Henry Williams,Miami,FL,32379,2021-12-08,Yes,SMS,Existing Client,$150K+
C007521,CL011,Ava Nguyen,Naples,FL,32766,2021-06-23,Yes,Email,Walk-In,$150K+
C007522,CL001,Emma Hall,Tallahassee,FL,33937,2020-11-19,Yes,SMS,Walk-In,$75K-$99K
C007523,CL007,Evelyn Carter,Clearwater,FL,34334,2018-04-28,Yes,Phone,Referral,$100K-$149K
C007524,CL007,Jason Perez,Fort Myers,FL,33916,2021-02-25,Yes,Email,Referral,$150K+
C007525,CL012,Logan Brown,Jacksonville,FL,33540,2019-04-01,Yes,SMS,Walk-In,$150K+
C007526,CL008,Benjamin Baker,Orlando,FL,34975,2018-05-11,Yes,SMS,Social Media,$100K-$149K
C007527,CL011,Sophia Nelson,Alachua,FL,33626,2018-10-15,Yes,SMS,Community Event,$150K+
C007528,CL002,David Miller,Sarasota,FL,33832,2018-01-17,Yes,SMS,Google Search,$50K-$74K
C007529,CL011,Henry Lee,Palm Coast,FL,33218,2020-03-03,Yes,SMS,Google Search,$100K-$149K
C007530,CL006,Logan Lopez,St. Petersburg,FL,34785,2023-04-04,Yes,SMS,Existing Client,$50K-$74K
C007531,CL002,Olivia Johnson,Tallahassee,FL,32129,2021-02-27,No,SMS,Referral,$50K-$74K
C007532,CL004,Rachel Robinson,Jacksonville,FL,32080,2019-09-02,Yes,Email,Referral,$100K-$149K
C007533,CL001,Lauren Lee,Naples,FL,33194,2019-04-09,Yes,SMS,Community Event,$100K-$149K
C007534,CL005,Harper Garcia,Lake City,FL,32406,2023-06-15,Yes,SMS,Walk-In,$50K-$74K
C007535,CL011,Benjamin Roberts,Gainesville,FL,32108,2018-07-01,Yes,SMS,Walk-In,$100K-$149K
C007536,CL011,Kevin Thompson,Boca Raton,FL,33639,2019-09-26,Yes,Email,Social Media,<$50K
C007537,CL004,Emma Jackson,Miami,FL,33311,2022-05-27,Yes,Phone,Google Search,$50K-$74K
C007538,CL009,Mia Miller,Delray Beach,FL,33734,2020-04-15,Yes,SMS,Referral,$75K-$99K
C007539,CL005,Nick Jackson,Tallahassee,FL,33112,2021-06-15,No,SMS,Walk-In,$100K-$149K
C007540,CL005,Emma Jones,Miami,FL,33304,2020-01-28,No,Email,Community Event,<$50K
C007541,CL009,Audrey Wright,Pensacola,FL,33621,2023-05-16,Yes,Phone,Referral,$75K-$99K
C007542,CL003,Sophia Wright,Alachua,FL,34251,2022-08-27,No,Phone,Walk-In,$75K-$99K
C007543,CL009,Isabella Jackson,Tallahassee,FL,33879,2021-08-04,Yes,Email,Google Search,$100K-$149K
C007544,CL006,Henry Scott,Alachua,FL,34936,2020-04-21,No,Phone,Walk-In,$150K+
C007545,CL002,Lucas Sanchez,Sarasota,FL,33570,2019-10-27,No,SMS,Walk-In,$75K-$99K
C007546,CL012,Harper Baker,Ocala,FL,32436,2022-09-25,No,SMS,Community Event,$50K-$74K
C007547,CL005,Rachel Hall,Lakeland,FL,32819,2018-03-04,No,SMS,Community Event,$150K+
C007548,CL007,Lucas Campbell,Tampa,FL,34570,2020-11-13,No,Phone,Referral,$75K-$99K
C007549,CL005,Ashley Carter,St. Petersburg,FL,33224,2018-08-25,Yes,Phone,Walk-In,$100K-$149K
C007550,CL007,Benjamin Torres,Tallahassee,FL,33477,2023-05-11,No,SMS,Existing Client,$50K-$74K
C007551,CL003,Lauren Torres,Newberry,FL,33394,2023-05-18,Yes,SMS,Google Search,$100K-$149K
C007552,CL007,Jason Davis,Alachua,FL,34161,2019-04-02,No,SMS,Social Media,$75K-$99K
C007553,CL010,Kevin Campbell,Lakeland,FL,34221,2021-04-14,Yes,SMS,Referral,$75K-$99K
C007554,CL001,Luna Garcia,Lakeland,FL,33345,2022-04-01,Yes,Email,Referral,$75K-$99K
C007555,CL012,Jackson Perez,Orlando,FL,32369,2023-03-05,Yes,Phone,Google Search,$100K-$149K
C007556,CL005,Ella Adams,Gainesville,FL,34516,2022-05-29,Yes,Phone,Community Event,$50K-$74K
C007557,CL012,Ashley Brown,Clearwater,FL,34210,2021-12-30,Yes,Phone,Google Search,$75K-$99K
C007558,CL007,Ava Davis,Lakeland,FL,32692,2019-03-24,No,SMS,Community Event,$100K-$149K
C007559,CL005,Daniel Adams,Clearwater,FL,33053,2019-04-05,No,Email,Walk-In,$50K-$74K
C007560,CL003,Mia Smith,Boca Raton,FL,32727,2020-02-01,No,Phone,Social Media,<$50K
C007561,CL007,Mason White,Miami,FL,33826,2021-06-27,Yes,SMS,Walk-In,$75K-$99K
C007562,CL001,Lucas Anderson,Sarasota,FL,33620,2019-08-21,Yes,SMS,Google Search,<$50K
C007563,CL009,Amelia Rodriguez,Delray Beach,FL,34519,2022-12-12,Yes,Phone,Walk-In,$75K-$99K
C007564,CL004,Sofia Williams,Pensacola,FL,32909,2019-06-27,Yes,Email,Referral,$50K-$74K
C007565,CL004,Megan Williams,St. Petersburg,FL,32816,2019-03-28,No,SMS,Referral,$50K-$74K
C007566,CL001,Chloe Allen,Jacksonville,FL,34984,2021-01-25,Yes,Phone,Google Search,$150K+
C007567,CL009,Ethan Hall,Jacksonville,FL,33095,2023-02-18,Yes,SMS,Referral,$75K-$99K
C007568,CL001,Nick Thomas,Gainesville,FL,32330,2022-07-01,No,Phone,Walk-In,$50K-$74K
C007569,CL011,Olivia Rivera,Fort Myers,FL,32828,2018-12-14,No,SMS,Community Event,$150K+
C007570,CL005,Jessica Adams,Alachua,FL,33421,2023-07-29,No,SMS,Community Event,$100K-$149K
C007571,CL004,Audrey Rodriguez,Lakeland,FL,32298,2021-10-29,Yes,SMS,Existing Client,$150K+
C007572,CL003,Mia Scott,Pensacola,FL,34470,2019-06-29,Yes,Phone,Walk-In,$100K-$149K
C007573,CL004,Jack Allen,Alachua,FL,32236,2018-05-03,No,Phone,Google Search,$150K+
C007574,CL010,Emma Smith,Palm Coast,FL,33178,2019-09-15,Yes,SMS,Referral,$150K+
C007575,CL009,Jason Harris,Sarasota,FL,34907,2021-05-26,Yes,Phone,Google Search,$50K-$74K
C007576,CL005,Ethan Martinez,Tallahassee,FL,34950,2019-05-20,Yes,Email,Community Event,$150K+
C007577,CL009,Kevin Roberts,Lakeland,FL,32749,2020-11-10,Yes,SMS,Existing Client,$50K-$74K
C007578,CL004,Ava White,Delray Beach,FL,34584,2022-09-20,Yes,SMS,Social Media,<$50K
C007579,CL011,Nick Nelson,Palm Coast,FL,33015,2021-07-13,No,Email,Community Event,<$50K
C007580,CL007,Ella Martinez,Sarasota,FL,34188,2023-09-22,Yes,Email,Walk-In,$100K-$149K
C007581,CL008,Jack Scott,Orlando,FL,33872,2023-07-16,Yes,SMS,Social Media,<$50K
C007582,CL007,Lauren Scott,Newberry,FL,32495,2022-08-12,No,Phone,Google Search,$75K-$99K
C007583,CL011,Evelyn Clark,Palm Coast,FL,33889,2021-10-10,Yes,SMS,Google Search,$150K+
C007584,CL005,Sophia Clark,Lakeland,FL,34452,2023-01-21,No,Phone,Google Search,$100K-$149K
C007585,CL009,Noah Clark,Palm Coast,FL,32512,2019-05-04,Yes,Phone,Google Search,$75K-$99K
C007586,CL004,Jessica Rodriguez,Naples,FL,33741,2020-02-07,Yes,Phone,Referral,<$50K
C007587,CL007,Jackson Garcia,Tampa,FL,33907,2022-06-07,No,SMS,Referral,$100K-$149K
C007588,CL002,Ryan Thomas,Lakeland,FL,34915,2019-11-12,No,SMS,Community Event,$150K+
C007589,CL007,Amanda Wilson,Pensacola,FL,33945,2021-12-05,No,Phone,Google Search,<$50K
C007590,CL003,David Taylor,Fort Myers,FL,32496,2023-12-25,No,SMS,Existing Client,$75K-$99K
C007591,CL011,Luna Wright,Delray Beach,FL,33164,2019-01-25,Yes,Email,Social Media,$150K+
C007592,CL005,Ella Green,Tallahassee,FL,34955,2021-11-01,Yes,SMS,Referral,$50K-$74K
C007593,CL006,Nick Roberts,St. Petersburg,FL,32292,2023-11-09,No,Phone,Google Search,$50K-$74K
C007594,CL008,Benjamin Taylor,Naples,FL,33615,2020-11-28,Yes,Email,Community Event,<$50K
C007595,CL002,Camila Baker,Lake City,FL,32076,2020-07-07,No,Phone,Community Event,$75K-$99K
C007596,CL008,Benjamin Vilaihong,Jacksonville,FL,32791,2018-07-04,Yes,SMS,Google Search,<$50K
C007597,CL001,Harper Martinez,Lakeland,FL,33990,2023-05-05,No,Email,Walk-In,$100K-$149K
C007598,CL003,Emily Vilaihong,Miami,FL,33940,2020-09-12,Yes,Email,Walk-In,<$50K
C007599,CL004,Henry Thomas,Fort Myers,FL,33593,2023-07-31,Yes,SMS,Google Search,$150K+
C007600,CL003,Sarah Mitchell,Lake City,FL,33342,2021-09-19,No,Email,Walk-In,$150K+
C007601,CL008,James Nguyen,St. Petersburg,FL,32328,2021-08-23,Yes,Email,Existing Client,$50K-$74K
C007602,CL001,Harper Clark,Palm Coast,FL,33174,2023-09-14,Yes,Email,Referral,$100K-$149K
C007603,CL001,Isabella Nelson,Naples,FL,33644,2020-12-09,Yes,Email,Referral,$150K+
C007604,CL003,Robert Gonzalez,Tampa,FL,33556,2019-08-20,Yes,Email,Google Search,<$50K
C007605,CL001,Ashley Lopez,Ocala,FL,34687,2019-02-18,Yes,SMS,Walk-In,$150K+
C007606,CL011,Ava Allen,Pensacola,FL,34883,2017-12-30,Yes,Email,Referral,<$50K
C007607,CL011,David Nelson,Orlando,FL,33928,2023-03-19,Yes,Phone,Referral,$75K-$99K
C007608,CL006,Ella Wright,Boca Raton,FL,32051,2018-07-06,No,SMS,Google Search,$100K-$149K
C007609,CL004,David King,Fort Myers,FL,33304,2018-10-21,Yes,Email,Referral,$75K-$99K
C007610,CL006,Megan Flores,Naples,FL,34255,2020-08-31,No,SMS,Walk-In,<$50K
C007611,CL004,Rachel Baker,Naples,FL,33928,2021-11-06,Yes,SMS,Google Search,$50K-$74K
C007612,CL012,Noah Baker,Fort Myers,FL,32696,2022-07-12,Yes,Email,Google Search,$100K-$149K
C007613,CL010,Sofia Martin,Fort Myers,FL,32731,2021-03-25,Yes,SMS,Existing Client,$100K-$149K
C007614,CL003,Camila Taylor,Orlando,FL,34591,2023-06-04,No,Phone,Google Search,$75K-$99K
C007615,CL003,Henry Robinson,Newberry,FL,34145,2019-04-22,Yes,Phone,Referral,$100K-$149K
C007616,CL005,Chloe Young,Pensacola,FL,33994,2020-10-14,No,SMS,Existing Client,$150K+
C007617,CL005,Mia Thompson,Lake City,FL,34253,2018-06-27,Yes,Email,Community Event,$100K-$149K
C007618,CL008,Elijah Roberts,Orlando,FL,34942,2019-11-15,Yes,SMS,Referral,$75K-$99K
C007619,CL012,Ethan Vilaihong,Newberry,FL,32552,2019-10-27,Yes,SMS,Referral,$150K+
C007620,CL001,Ryan Adams,Ocala,FL,34121,2020-02-13,No,Phone,Google Search,$150K+
C007621,CL010,Charlotte Roberts,Pensacola,FL,34258,2022-06-04,No,Phone,Social Media,$50K-$74K
C007622,CL006,Elijah Williams,Lake City,FL,34506,2023-08-27,No,SMS,Community Event,<$50K
C007623,CL007,Camila Williams,Lake City,FL,33614,2022-10-05,Yes,SMS,Existing Client,$100K-$149K
C007624,CL007,Emily Torres,Clearwater,FL,34082,2019-04-28,Yes,Phone,Existing Client,$75K-$99K
C007625,CL011,Ryan Carter,Tallahassee,FL,34773,2020-10-20,Yes,SMS,Social Media,$150K+
C007626,CL008,Daniel Jones,Miami,FL,33618,2019-04-01,Yes,SMS,Community Event,<$50K
C007627,CL009,Elijah Williams,Newberry,FL,34878,2023-03-09,No,SMS,Community Event,<$50K
C007628,CL007,Olivia Carter,Gainesville,FL,34238,2018-07-04,No,SMS,Social Media,<$50K
C007629,CL004,Logan Flores,Jacksonville,FL,34343,2023-05-23,Yes,Email,Google Search,$50K-$74K
C007630,CL003,Harper White,Jacksonville,FL,32720,2020-06-06,No,SMS,Social Media,$50K-$74K
C007631,CL004,Audrey Taylor,Miami,FL,32810,2023-04-10,Yes,SMS,Walk-In,$75K-$99K
C007632,CL003,Amelia Garcia,St. Petersburg,FL,34631,2020-09-14,Yes,SMS,Referral,$75K-$99K
C007633,CL004,Jackson Green,Tallahassee,FL,34185,2018-09-21,No,SMS,Referral,$75K-$99K
C007634,CL005,Evelyn Davis,Sarasota,FL,34180,2022-07-16,No,SMS,Community Event,$50K-$74K
C007635,CL009,Charlotte Jackson,Orlando,FL,33112,2021-10-21,No,Email,Community Event,<$50K
C007636,CL011,Mason Thomas,Miami,FL,32624,2018-08-03,Yes,Phone,Walk-In,$150K+
C007637,CL003,Henry Johnson,Sarasota,FL,32711,2020-06-02,Yes,SMS,Referral,<$50K
C007638,CL004,Emily King,Tampa,FL,32077,2019-07-01,No,Phone,Google Search,$50K-$74K
C007639,CL005,Ashley Walker,Clearwater,FL,34302,2021-10-26,Yes,SMS,Community Event,$100K-$149K
C007640,CL005,Luna Flores,Sarasota,FL,34280,2022-02-23,Yes,SMS,Walk-In,<$50K
C007641,CL010,Harper Jones,Fort Myers,FL,34753,2018-02-05,No,SMS,Referral,<$50K
C007642,CL011,Liam Clark,Tallahassee,FL,32360,2018-01-28,No,Email,Social Media,$75K-$99K
C007643,CL012,Daniel Thomas,Sarasota,FL,32018,2019-07-30,Yes,Email,Existing Client,$75K-$99K
C007644,CL001,Robert Scott,Miami,FL,33143,2020-01-25,No,Phone,Referral,$100K-$149K
C007645,CL006,Jack Sanchez,Jacksonville,FL,33923,2018-09-07,No,Phone,Referral,$100K-$149K
C007646,CL007,Daniel Thompson,Gainesville,FL,32241,2018-06-29,No,Phone,Google Search,$75K-$99K
C007647,CL001,Luna Garcia,Lake City,FL,32562,2018-07-18,Yes,SMS,Referral,$150K+
C007648,CL011,Evelyn Torres,Ocala,FL,32481,2022-12-08,Yes,Phone,Community Event,$150K+
C007649,CL012,Sofia Hall,Naples,FL,32058,2022-08-03,Yes,Email,Community Event,$75K-$99K
C007650,CL004,Chloe Torres,Ocala,FL,33467,2019-08-05,Yes,SMS,Existing Client,$50K-$74K
C007651,CL002,Ryan Martin,Newberry,FL,34259,2018-12-18,Yes,SMS,Social Media,$150K+
C007652,CL004,Logan Wright,Lakeland,FL,32228,2021-08-07,Yes,Email,Google Search,$150K+
C007653,CL004,Audrey Jackson,Palm Coast,FL,33127,2020-09-19,Yes,SMS,Google Search,<$50K
C007654,CL004,Charlotte Scott,Clearwater,FL,33300,2021-09-25,No,SMS,Social Media,$150K+
C007655,CL001,Logan Roberts,Orlando,FL,32672,2020-12-23,No,Email,Social Media,<$50K
C007656,CL009,Henry Rodriguez,Alachua,FL,32253,2019-03-05,No,SMS,Referral,<$50K
C007657,CL008,Benjamin Thomas,Miami,FL,34784,2021-05-30,Yes,SMS,Social Media,$100K-$149K
C007658,CL007,Sofia White,Tampa,FL,32590,2018-02-22,Yes,SMS,Walk-In,<$50K
C007659,CL001,Jack Green,Jacksonville,FL,33593,2019-04-28,Yes,Phone,Referral,$150K+
C007660,CL012,Mia Martin,Clearwater,FL,34610,2021-03-06,Yes,SMS,Google Search,$50K-$74K
C007661,CL009,Megan Thomas,Boca Raton,FL,34196,2022-05-16,No,SMS,Google Search,$50K-$74K
C007662,CL010,Sofia Lee,Ocala,FL,34349,2018-05-05,Yes,SMS,Existing Client,$50K-$74K
C007663,CL002,Henry Jones,Pensacola,FL,34613,2020-03-23,No,Email,Walk-In,$150K+
C007664,CL012,Amanda Vilaihong,Boca Raton,FL,33909,2023-04-16,Yes,SMS,Existing Client,<$50K
C007665,CL002,Luna Sanchez,Lake City,FL,33559,2019-02-23,No,SMS,Existing Client,$100K-$149K
C007666,CL002,Sarah Nguyen,Tallahassee,FL,33699,2023-05-05,Yes,Phone,Referral,$150K+
C007667,CL009,Ethan Rodriguez,Gainesville,FL,34215,2018-12-22,No,SMS,Referral,$75K-$99K
C007668,CL006,Henry Mitchell,Boca Raton,FL,34684,2019-11-08,Yes,SMS,Social Media,$75K-$99K
C007669,CL004,Liam Young,Boca Raton,FL,33595,2020-08-09,Yes,SMS,Google Search,$100K-$149K
C007670,CL004,Emily Taylor,Gainesville,FL,32535,2018-07-03,No,SMS,Social Media,<$50K
C007671,CL007,Amanda Davis,Lake City,FL,32798,2019-05-23,No,SMS,Social Media,$100K-$149K
C007672,CL006,Charlotte Davis,Gainesville,FL,32198,2022-02-19,No,SMS,Walk-In,$50K-$74K
C007673,CL010,Mason Young,Lake City,FL,32651,2020-10-02,Yes,SMS,Referral,$150K+
C007674,CL002,Emma Garcia,Lakeland,FL,32260,2020-04-10,Yes,SMS,Existing Client,$100K-$149K
C007675,CL006,Mia Wright,Tampa,FL,33140,2018-01-02,Yes,SMS,Community Event,$100K-$149K
C007676,CL010,David Roberts,Newberry,FL,34684,2019-11-06,Yes,Email,Google Search,$100K-$149K
C007677,CL001,Grace King,Jacksonville,FL,34817,2019-03-29,Yes,Email,Referral,$50K-$74K
C007678,CL012,Megan Young,Ocala,FL,32198,2021-09-21,No,Email,Referral,$150K+
C007679,CL011,Ava Green,Miami,FL,32601,2023-03-25,No,SMS,Social Media,$150K+
C007680,CL004,Evelyn Davis,Miami,FL,33332,2021-08-13,Yes,Email,Existing Client,<$50K
C007681,CL011,Sophia Rivera,Sarasota,FL,34720,2021-08-06,Yes,SMS,Existing Client,$50K-$74K
C007682,CL012,Jessica Williams,Tallahassee,FL,33098,2021-04-09,Yes,Phone,Google Search,$100K-$149K
C007683,CL011,Mason Brown,Lake City,FL,34134,2022-07-15,Yes,SMS,Community Event,$100K-$149K
C007684,CL010,Emily Hall,Pensacola,FL,34204,2019-12-29,Yes,SMS,Community Event,$150K+
C007685,CL006,Sofia Allen,Lake City,FL,33941,2021-03-21,No,Email,Social Media,$100K-$149K
C007686,CL009,Nick Rodriguez,Ocala,FL,34910,2021-09-28,Yes,Phone,Community Event,$150K+
C007687,CL012,Ethan Rivera,Lakeland,FL,34275,2022-07-17,Yes,SMS,Referral,$50K-$74K
C007688,CL008,Lauren Martinez,Boca Raton,FL,33785,2022-10-28,Yes,SMS,Community Event,$100K-$149K
C007689,CL011,Daniel Ramirez,Naples,FL,34236,2020-08-07,Yes,Email,Google Search,$150K+
C007690,CL012,Emma Robinson,St. Petersburg,FL,32757,2022-11-23,Yes,SMS,Referral,$75K-$99K
C007691,CL008,Rachel Sanchez,Sarasota,FL,33034,2020-04-18,Yes,Email,Referral,$75K-$99K
C007692,CL002,Sophia Walker,Ocala,FL,33176,2020-05-10,Yes,Phone,Referral,$50K-$74K
C007693,CL001,Olivia Harris,Miami,FL,32525,2022-02-13,Yes,SMS,Social Media,$50K-$74K
C007694,CL010,Harper Davis,Sarasota,FL,34093,2020-10-16,Yes,SMS,Community Event,$100K-$149K
C007695,CL009,Camila Hill,Gainesville,FL,33185,2023-05-10,Yes,Phone,Google Search,$50K-$74K
C007696,CL006,Charlotte Martinez,Alachua,FL,32894,2018-09-04,Yes,SMS,Referral,$75K-$99K
C007697,CL004,Sofia White,Lakeland,FL,33791,2023-10-04,No,SMS,Social Media,$150K+
C007698,CL009,Jason Jackson,Sarasota,FL,34794,2020-06-29,No,SMS,Social Media,$75K-$99K
C007699,CL009,Sarah Davis,Palm Coast,FL,34170,2020-12-14,Yes,Email,Google Search,$50K-$74K
C007700,CL008,Ella Carter,Palm Coast,FL,32104,2019-04-18,No,Email,Referral,$100K-$149K
C007701,CL011,Noah Thompson,Tampa,FL,32916,2019-02-12,Yes,Email,Walk-In,<$50K
C007702,CL012,Isabella Mitchell,Orlando,FL,33703,2018-06-28,No,Email,Google Search,<$50K
C007703,CL009,David Taylor,Sarasota,FL,33189,2023-11-15,Yes,SMS,Walk-In,$100K-$149K
C007704,CL011,Audrey Rodriguez,Boca Raton,FL,32563,2018-02-18,Yes,Phone,Referral,$100K-$149K
C007705,CL010,Rachel Wright,Gainesville,FL,34161,2020-04-24,No,SMS,Referral,$100K-$149K
C007706,CL001,Sarah Martin,Lake City,FL,34827,2022-09-14,No,Phone,Social Media,$75K-$99K
C007707,CL011,Kevin Moore,Palm Coast,FL,33690,2018-09-24,Yes,SMS,Community Event,$75K-$99K
C007708,CL004,Emma Brown,Pensacola,FL,34424,2019-12-22,Yes,SMS,Walk-In,$150K+
C007709,CL006,Ava King,Fort Myers,FL,34779,2023-11-28,No,SMS,Walk-In,<$50K
C007710,CL008,Ava Jones,Pensacola,FL,33624,2019-03-11,Yes,Phone,Social Media,$150K+
C007711,CL011,Ashley Nelson,St. Petersburg,FL,32563,2018-10-31,Yes,SMS,Walk-In,$150K+
C007712,CL006,David Perez,Jacksonville,FL,34566,2020-08-11,No,Phone,Referral,$150K+
C007713,CL011,Jessica Carter,Sarasota,FL,34599,2022-05-30,No,SMS,Referral,<$50K
C007714,CL008,Isabella Perez,Orlando,FL,33458,2018-04-02,Yes,SMS,Google Search,<$50K
C007715,CL008,Benjamin Thompson,Boca Raton,FL,32493,2022-02-16,No,SMS,Existing Client,<$50K
C007716,CL005,Robert Lewis,Newberry,FL,34147,2020-04-10,Yes,Phone,Existing Client,$150K+
C007717,CL003,Rachel Wright,Pensacola,FL,33062,2020-07-18,Yes,Email,Walk-In,$100K-$149K
C007718,CL012,Emily Moore,Sarasota,FL,32047,2023-09-13,Yes,SMS,Referral,$50K-$74K
C007719,CL002,Mateo Taylor,Alachua,FL,32088,2020-09-19,Yes,Phone,Social Media,$50K-$74K
C007720,CL006,Mateo Smith,Clearwater,FL,33790,2021-04-25,Yes,SMS,Referral,$150K+
C007721,CL011,Evelyn Rivera,Gainesville,FL,32535,2023-12-02,Yes,SMS,Social Media,$150K+
C007722,CL009,David Nelson,Newberry,FL,34741,2023-01-18,Yes,Phone,Social Media,$150K+
C007723,CL011,Luna Baker,Miami,FL,34464,2020-02-24,No,Phone,Google Search,$50K-$74K
